id,location_lat,location_lon,city_id,city_name_ar,city_name_en,region_id,region_key,region_name_ar,region_name_en,region_order_sequence,availability,available_units_count,available_units_for_auctions_count,basement,bookable,city_order_sequence,delegated_by_broker,developer_name,driver_room,elevator,group_unit_id,maid_room,max_area,max_bathroom,max_bed_room,max_price,max_street_width,max_unit_age,min_area,min_bathroom,min_bed_room,min_price,min_street_width,min_unit_age,pool,project_name,project_type,promoted,publish,publish_date,resource_id,resource_type,subsidizable,type,under_construction_status,unit_types_0,unit_types_1,unit_types_2,use_register_interest_flag,views_count
project_153,30.502632,38.170283,2938,طبرجل,TUBARJAL,13,jawf,الجوف,Jawf,0,0,0,0,0,0,0,0,,0,0,0,0,520,0,1,0,0,0,480,0,1,0,0,0,0,مخطط صفا طبرجل - طبرجل,lands_moh_land,0,1,2022-01-20,153,projects,1,marketplaces,,land,,,0,10360
project_152,17.109361,42.755194,2933,ضمد,DAMAD,8,jizan,جازان,Jizan,0,0,0,0,0,1,0,0,,0,0,0,0,525,0,1,0,0,0,400,0,1,0,0,0,0,مخطط الريحان - ضمد,lands_moh_land,0,1,2022-01-20,152,projects,1,marketplaces,,land,,,0,35189
project_150,26.799611,44.207417,130,الأسياح,AL ASYAH,5,qassim,القصيم,Qassim,0,0,0,0,0,1,0,0,,0,0,0,0,551.605,0,1,0,0,0,477,0,1,0,0,0,0,مخطط واحة الأسياح - الأسياح,lands_moh_land,0,1,2022-01-20,150,projects,1,marketplaces,,land,,,0,5396
project_26,24.648991,46.555,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,بنائات العقارية,0,0,0,0,279.7,0,5,672000,0,0,125,0,2,300000,0,0,0,إسكان الرياض (مشروع السلطان) - الرياض,readymade_private_land,1,1,2022-07-28,26,projects,1,marketplaces,construction_completed,apartment,,,0,15460
project_148,20.467323,44.778423,3505,وادي الدواسر,WADI AD DAWASIR,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,,0,0,0,0,555.919,0,1,0,0,0,482.502,0,1,0,0,0,0,مخطط وادي العقيق - وادي الدواسر,lands_moh_land,0,1,2022-01-20,148,projects,1,marketplaces,,land,,,0,45818
project_159,29.21324,34.932062,43,حقل,HAQL,11,tabuk,تبوك,Tabuk,0,0,0,0,0,1,0,0,,0,0,0,0,777.2,0,1,0,0,0,387.9,0,1,0,0,0,0,مخطط أصداف السلطانية - حقل,lands_moh_land,0,1,2022-01-20,159,projects,1,marketplaces,,land,,,0,18959
project_163,17.700056,42.308806,693,الدرب,AD DARB,8,jizan,جازان,Jizan,0,0,0,0,0,1,0,0,,0,0,0,0,525,0,1,0,0,0,480,0,1,0,0,0,0,مخطط المملكة - الدرب,lands_moh_land,0,1,2022-01-20,163,projects,1,marketplaces,,land,,,0,233174
project_160,21.658643,39.617772,382,الجموم,AL JUMUM,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,,0,0,0,0,500.000000027,0,1,0,0,0,499,0,1,0,0,0,0,مخطط الجموم - الجموم,lands_moh_land,0,1,2022-01-20,160,projects,1,marketplaces,,land,,,0,656017
project_171,21.898806,39.234417,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,,0,0,0,0,500,0,1,0,0,0,500,0,1,0,0,0,0,مخطط منارات الصفوة - عسفان,lands_moh_land,0,1,2022-01-20,171,projects,1,marketplaces,,land,,,0,3494018
project_168,17.248753,42.897231,1350,العيدابي,"AL 'AYDABI",8,jizan,جازان,Jizan,0,0,0,0,0,1,0,0,,0,0,0,0,543.71,0,1,0,0,0,499.6,0,1,0,0,0,0,مخطط منازل الشهد - جازان,lands_moh_land,0,1,2022-01-20,168,projects,1,marketplaces,,land,,,0,53354
project_169,26.182657,43.603449,24,البكيرية,AL BUKAYRIYAH,5,qassim,القصيم,Qassim,0,0,0,0,0,1,0,0,,0,0,0,0,594.6863,0,1,0,0,0,434.2214,0,1,0,0,0,0,مخطط بساتين البكيرية - البكيرية,lands_moh_land,0,1,2022-01-20,169,projects,1,marketplaces,,land,,,0,216398
project_167,20.185481,41.088044,417,الحجرة,AL HAJRAH,9,bahah,الباحة,Bahah,0,0,0,0,0,1,0,0,,0,0,0,0,625.499086883623,0,1,0,0,0,454.588749905647,0,1,0,0,0,0,مخطط  أنوار الحجرة - الباحة,lands_moh_land,0,1,2022-01-20,167,projects,1,marketplaces,,land,,,0,217100
project_180,25.826161,44.174328,22,المذنب,AL MIDHNAB,5,qassim,القصيم,Qassim,0,0,0,0,0,1,0,0,,0,0,0,0,576.88,0,1,0,0,0,491,0,1,0,0,0,0,مخطط معين المذنب - المذنب,lands_moh_land,0,1,2022-01-20,180,projects,1,marketplaces,,land,,,0,31629
project_181,18.788767,41.906663,3274,محايل,MUHAYIL,7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,592.39274,0,1,0,0,0,388.194307,0,1,0,0,0,0,مخطط ربيع محايل - محايل,lands_moh_land,0,1,2022-01-20,181,projects,1,marketplaces,,land,,,0,59228
project_1028,24.810025,46.771981,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,1,4,0,0,1,0,0,شركه رسو العقارية,0,0,0,0,199.55,0,4,1050000,0,0,151.35,0,3,815000,0,0,0,رسو 1 - الرياض,offplan_private_land,0,1,2022-07-26,1028,projects,1,marketplaces,under_construction,apartment,,,0,10859
project_178,20.160932,41.38947,1535,القري,AL QARI,9,bahah,الباحة,Bahah,0,0,0,0,0,1,0,0,,0,0,0,0,548.951,0,1,0,0,0,477.587,0,1,0,0,0,0,مخطط روابي الباحة - الباحة,lands_moh_land,0,1,2022-01-20,178,projects,1,marketplaces,,land,,,0,225198
project_183,18.696028,42.871111,53,خميس مشيط,KHAMIS MUSHAYT,7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,518.354397467399,0,1,0,0,0,475.804162831622,0,1,0,0,0,0,مخطط وادي الرفاه - خميس مشيط,lands_moh_land,0,1,2022-01-20,183,projects,1,marketplaces,,land,,,0,164914
project_182,19.847737,41.449261,1721,المخواة,AL MUKHWAH,9,bahah,الباحة,Bahah,0,0,0,0,0,1,0,0,,0,0,0,0,598.538475,0,1,0,0,0,400,0,1,0,0,0,0,مخطط منازل السمير - الباحة,lands_moh_land,0,1,2022-01-20,182,projects,1,marketplaces,,land,,,0,7501
project_184,18.06923,43.124416,2798,سراة عبيدة,SARAT ABIDAH,7,asir,عسير,"'Asir",0,0,0,0,0,0,0,0,,0,0,0,0,689.860540758779,0,1,0,0,0,427.499685626398,0,1,0,0,0,0,مخطط جوهرة القصر  - سراة عبيدة,lands_moh_land,0,1,2022-01-20,184,projects,1,marketplaces,,land,,,0,300695
project_177,19.316833,42.145361,3576,النماص (النماص),AN NAMAS (TANUMAH),7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,616.79298700328,0,1,0,0,0,499.813256967126,0,1,0,0,0,0,مخطط  تلال السرح - النماص,lands_moh_land,0,1,2022-01-20,177,projects,1,marketplaces,,land,,,0,66713
project_176,29.979442,40.249676,6,سكاكا,SAKAKA,13,jawf,الجوف,Jawf,0,0,0,0,0,1,0,0,,0,0,0,0,541.1486,0,1,0,0,0,400,0,1,0,0,0,0,مخطط ورود سكاكا - سكاكا,lands_moh_land,0,1,2022-01-20,176,projects,1,marketplaces,,land,,,0,32572
project_190,19.83465,41.703233,2365,بلجرشي,BILJURASHI,9,bahah,الباحة,Bahah,0,0,0,0,0,1,0,0,,0,0,0,0,680.562,0,1,0,0,0,475.5,0,1,0,0,0,0,مخطط روابي الحميد - بلجرشي,lands_moh_land,0,1,2022-01-20,190,projects,1,marketplaces,,land,,,0,208598
project_186,27.390814,41.195344,3439,موقق,MAWQAQ,6,hail,حائل,"Ha'il",0,0,0,0,0,1,0,0,,0,0,0,0,539.73,0,1,0,0,0,352.34,0,1,0,0,0,0,مخطط التلال - موقق,lands_moh_land,0,1,2022-01-20,186,projects,1,marketplaces,,land,,,0,7976
project_192,20.3054,41.58563,1291,العقيق,AL AQIQ,9,bahah,الباحة,Bahah,0,1,7,0,0,0,0,0,,0,0,0,0,545.44,0,1,0,0,0,400,0,1,0,0,0,0,مخطط جوهرة العقيق - العقيق,lands_moh_land,0,1,2022-01-20,192,projects,1,marketplaces,,land,,,0,90761
project_195,17.842279,44.303663,2523,حبونا,HUBUNA,10,najran,نجران,Najran,0,1,17,0,0,1,0,0,,0,0,0,0,526.483,0,1,0,0,0,480.566,0,1,0,0,0,0,مخطط درة العزيزية - حبونا,lands_moh_land,0,1,2022-01-20,195,projects,1,marketplaces,,land,,,0,38152
project_1024,21.774472,39.181277,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,1,41,0,0,1,0,0,عبدالرحمن الراشد وأولاده,0,0,0,0,332.84,0,5,1467216,0,0,212.5,0,5,956836,0,0,0,جاردن فيو - جدة,offplan_moh_land,0,1,2022-07-03,1024,projects,1,marketplaces,under_construction,townhouse,villa,,0,68815
project_203,18.706029,42.068267,3274,محايل,MUHAYIL,7,asir,عسير,"'Asir",0,1,35,0,0,0,0,0,,0,0,0,0,556.90314082345,0,1,0,0,0,466.950289352773,0,1,0,0,0,0,مخطط درة سحبان - محايل عسير,lands_moh_land,0,1,2022-01-20,203,projects,1,marketplaces,,land,,,0,333327
project_202,31.649161,38.686154,9,طريف,TURAIF,12,northern_borders,الحدود الشمالية,Northern Borders,0,0,0,0,0,1,0,0,,0,0,0,0,527.5,0,1,0,0,0,499.9988,0,1,0,0,0,0,مخطط واحة طريف ١ - طريف,lands_moh_land,0,1,2022-01-20,202,projects,1,marketplaces,,land,,,0,12486
project_211,25.897574,43.542005,23,الرس,AR RASS,5,qassim,القصيم,Qassim,0,1,1,1,0,0,0,0,,0,0,0,0,1111.294443,0,1,0,0,0,400,0,1,0,0,0,0,مخطط منازل الرس - الرس,lands_moh_land,0,1,2022-01-20,211,projects,1,marketplaces,,land,,,0,808840
project_209,19.905997,41.162563,3197,قلوة,QILWAH,9,bahah,الباحة,Bahah,0,0,0,0,0,1,0,0,,0,0,0,0,569.620996240996,0,1,0,0,0,450.00045142102,0,1,0,0,0,0,مخطط إطلالة الوادي - قلوة,lands_moh_land,0,1,2022-01-20,209,projects,1,marketplaces,,land,,,0,9625
project_212,25.95005,43.723738,186,البدائع,"AL BADAI'",5,qassim,القصيم,Qassim,0,1,5,0,0,0,0,0,,0,0,0,0,604.88,0,1,0,0,0,454.09,0,1,0,0,0,0,مخطط  ربيع البدائع - البدائع,lands_moh_land,0,1,2022-01-20,212,projects,1,marketplaces,,land,,,0,3590784
project_207,21.338748,39.264257,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,,0,0,0,0,450,0,1,0,0,0,450,0,1,0,0,0,0,مخطط روضة التعاون - الخمرة,lands_moh_land,0,1,2022-01-20,207,projects,1,marketplaces,,land,,,0,187354
project_206,19.389449,41.850462,1228,العرضية الجنوبية,"AL 'ARDIA AL JANUBIA",2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,,0,0,0,0,500,0,1,0,0,0,500,0,1,0,0,0,0,مخطط واحة العرضية - العرضيات,lands_moh_land,0,1,2022-01-20,206,projects,1,marketplaces,,land,,,0,282812
project_205,19.706958,42.039368,3023,عفراء,"'AFRA'",7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,1001.8106493379,0,1,0,0,0,400,0,1,0,0,0,0,مخطط شرفات الوادي - بلقرن,lands_moh_land,0,1,2022-01-20,205,projects,1,marketplaces,,land,,,0,167526
project_219,25.107644,46.186212,2550,حريملاء,HURAYMILA,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,,0,0,0,0,558,0,1,0,0,0,487.5,0,1,0,0,0,0,مخطط شرفات - حريملاء,lands_moh_land,0,1,2022-01-20,219,projects,1,marketplaces,,land,,,0,84464
project_216,18.358569,42.526731,50,ابها,ABHA,7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,569.976479147407,0,1,0,0,0,454.866274251684,0,1,0,0,0,0,مخطط نسيم أبها - أبها,lands_moh_land,0,1,2022-01-20,216,projects,1,marketplaces,,land,,,0,584139
project_1027,24.566289,46.676295,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,1,108,0,0,1,0,0,بن جارالله,0,0,0,0,362.036,0,4,1471409,0,0,249.594,0,4,973253,0,0,0,أزيان نمار - الرياض,offplan_moh_land,0,1,2022-07-03,1027,projects,1,marketplaces,under_construction,villa,,,0,45195
project_220,31.293095,37.342182,4,القريات,AL QURAYYAT,13,jawf,الجوف,Jawf,0,0,0,0,0,1,0,0,,0,0,0,0,538.48,0,1,0,0,0,438.04,0,1,0,0,0,0,مخطط النخيل - القريات,lands_moh_land,0,1,2022-01-20,220,projects,1,marketplaces,,land,,,0,8466
project_214,23.512205,46.89964,2597,حوطة بني تميم,HAWTAT BANI TAMIM,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,,0,0,0,0,1365,0,1,0,0,0,622.03,0,1,0,0,0,0,مخطط منازل الحوطة - حوطة بني تميم,lands_moh_land,0,1,2022-01-20,214,projects,1,marketplaces,,land,,,0,4323
project_217,26.511051,42.114135,2821,سميراء,"SIMIRA'",6,hail,حائل,"Ha'il",0,1,1,0,0,1,0,0,,0,0,0,0,597.924,0,1,0,0,0,476.619,0,1,0,0,0,0,مخطط الازدهار - سميراء,lands_moh_land,0,1,2022-01-20,217,projects,1,marketplaces,,land,,,0,9524
project_225,19.1067,41.857862,1678,المجاردة,AL MAJARDAH,7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,550,0,1,0,0,0,497.5,0,1,0,0,0,0,مخطط العبير - عسير,lands_moh_land,0,1,2022-01-20,225,projects,1,marketplaces,,land,,,0,173686
project_228,23.607434,46.490155,3591,الحريق (الحريق),AL HARIQ,1,riyadh,الرياض,Riyadh,0,1,4,4,0,0,0,0,,0,0,0,0,519.88,0,1,0,0,0,479.33,0,1,0,0,0,0,مخطط منازل الزهور - الحريق,lands_moh_land,0,1,2022-01-20,228,projects,1,marketplaces,,land,,,0,10617
project_238,26.177791,43.612227,24,البكيرية,AL BUKAYRIYAH,5,qassim,القصيم,Qassim,0,0,0,0,0,1,0,0,,0,0,0,0,750,0,1,0,0,0,575.5,0,1,0,0,0,0,مخطط إسكان البكيرية - البكيرية,lands_moh_land,0,1,2022-01-20,238,projects,1,marketplaces,,land,,,0,12166
project_236,18.025902,43.152436,2798,سراة عبيدة,SARAT ABIDAH,7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,580.722927714819,0,1,0,0,0,472.375871797447,0,1,0,0,0,0,مخطط الروابي - سراة عبيدة,lands_moh_land,0,1,2022-01-20,236,projects,1,marketplaces,,land,,,0,131841
project_237,24.469556,39.807306,26,المدينة المنورة,AL MADINAH AL MUNAWWARAH,3,madinah,المدينة المنورة,Madinah,0,1,2,0,0,0,0,0,,0,0,0,0,550,0,1,0,0,0,500,0,1,0,0,0,0,مخطط الشروق -  المدينة المنورة,lands_moh_land,0,1,2022-01-20,237,projects,1,marketplaces,,land,,,0,10888216
project_374,18.343258,42.519739,50,ابها,ABHA,7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,752.991499582852,0,1,0,0,0,393.055892156418,0,1,0,0,0,0,مخطط روابي أبها - أبها,lands_moh_land,0,1,2022-01-20,374,projects,1,marketplaces,,land,,,0,1054049
project_241,26.134406,44.05993,20,عنيزة,UNAYZAH,5,qassim,القصيم,Qassim,0,0,0,0,0,1,0,0,,0,0,0,0,714.45,0,1,0,0,0,450,0,1,0,0,0,0,مخطط آفاق الصفا - عنيزة,lands_moh_land,0,1,2022-01-20,241,projects,1,marketplaces,,land,,,0,1387225
